,time,mean_tbs_dl,mean_tbs_ul,max_tbs_dl,max_tbs_ul,total_dl,total_ul,num_of_packets_dl,num_of_packets_ul,dl_prb,ul_prb,series_mean_dl_prb,series_mean_ul_prb,series_id
119,11.999999999999991,2.466666666666667,184.33333333333331,41.0,1143.0,74.0,5530.0,4.0,25.0, 77%, 24%,0.39390223463687124,0.17094972067039094,0.0
120,12.09999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 33%, 44%,0.39390223463687124,0.17094972067039094,0.0
121,12.19999999999999,28.21212121212121,103.3939393939394,301.0,839.0,931.0,3412.0,11.0,18.0, 59%, 31%,0.39390223463687124,0.17094972067039094,0.0
122,12.29999999999999,52.0,139.1818181818182,301.0,317.0,572.0,1531.0,3.0,7.0, 72%, 27%,0.39390223463687124,0.17094972067039094,0.0
123,12.39999999999999,11.75,163.54166666666666,193.0,749.0,282.0,3925.0,3.0,21.0, 23%, 17%,0.39390223463687124,0.17094972067039094,0.0
124,12.49999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 15%, 14%,0.39390223463687124,0.17094972067039094,0.0
125,12.599999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 72%, 19%,0.39390223463687124,0.17094972067039094,0.0
126,12.69999999999999,16.083333333333332,172.91666666666666,193.0,317.0,193.0,2075.0,1.0,11.0, 20%, 26%,0.39390223463687124,0.17094972067039094,0.0
127,12.79999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 25%, 33%,0.39390223463687124,0.17094972067039094,0.0
128,12.89999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 55%, 62%,0.39390223463687124,0.17094972067039094,0.0
129,12.999999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 62%, 27%,0.39390223463687124,0.17094972067039094,0.0
130,13.09999999999999,35.54545454545455,107.8181818181818,249.0,317.0,391.0,1186.0,5.0,6.0, 28%, 19%,0.39390223463687124,0.17094972067039094,0.0
131,13.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 44%, 25%,0.39390223463687124,0.17094972067039094,0.0
132,13.29999999999999,60.66666666666666,105.0,253.0,317.0,546.0,945.0,4.0,5.0, 41%, 12%,0.39390223463687124,0.17094972067039094,0.0
133,13.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 25%, 36%,0.39390223463687124,0.17094972067039094,0.0
134,13.49999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 52%, 33%,0.39390223463687124,0.17094972067039094,0.0
135,13.59999999999999,126.5,158.5,253.0,317.0,253.0,317.0,1.0,1.0, 89%, 35%,0.39390223463687124,0.17094972067039094,0.0
136,13.69999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 95%, 54%,0.39390223463687124,0.17094972067039094,0.0
137,13.79999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 29%, 38%,0.39390223463687124,0.17094972067039094,0.0
138,13.899999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 72%, 9.3%,0.39390223463687124,0.17094972067039094,0.0
139,13.999999999999991,84.33333333333333,264.1666666666667,253.0,317.0,506.0,1585.0,2.0,5.0, 34%, 19%,0.39390223463687124,0.17094972067039094,0.0
