time,rnti,link,tbs_ul
16:19:21.898566,"0xae3a,",[UL],0
16:19:21.942280,"0xae3a,",[UL],301
16:19:22.002305,"0xae3a,",[UL],317
16:19:22.010324,"0xae3a,",[UL],317
16:19:22.162359,"0xae3a,",[UL],317
16:19:22.632363,"0xae3a,",[UL],317
16:19:22.653561,"0xae3a,",[UL],157
16:19:22.682394,"0xae3a,",[UL],317
16:19:22.882346,"0xae3a,",[UL],317
16:19:22.892503,"0xae3a,",[UL],317
16:19:22.899361,"0xae3a,",[UL],389
16:19:22.952366,"0xae3a,",[UL],317
16:19:23.112281,"0xae3a,",[UL],301
16:19:23.122351,"0xae3a,",[UL],249
16:19:23.132343,"0xae3a,",[UL],269
16:19:23.222322,"0xae3a,",[UL],269
16:19:23.231120,"0xae3a,",[UL],0
16:19:23.302220,"0xae3a,",[UL],249
16:19:23.309300,"0xae3a,",[UL],1191
16:19:23.310309,"0xae3a,",[UL],405
16:19:23.329302,"0xae3a,",[UL],157
16:19:23.342270,"0xae3a,",[UL],249
16:19:23.349282,"0xae3a,",[UL],1287
16:19:23.350290,"0xae3a,",[UL],269
16:19:23.363241,"0xae3a,",[UL],269
16:19:23.382320,"0xae3a,",[UL],285
16:19:23.422252,"0xae3a,",[UL],269
16:19:23.762261,"0xae3a,",[UL],161
16:19:23.772325,"0xae3a,",[UL],317
16:19:23.782327,"0xae3a,",[UL],269
16:19:23.842451,"0xae3a,",[UL],249
16:19:23.850323,"0xae3a,",[UL],0
16:19:23.992303,"0xae3a,",[UL],317
16:19:23.999285,"0xae3a,",[UL],1143
16:19:24.000253,"0xae3a,",[UL],469
16:19:24.012232,"0xae3a,",[UL],153
16:19:24.019301,"0xae3a,",[UL],645
16:19:24.027263,"0xae3a,",[UL],157
16:19:24.034313,"0xae3a,",[UL],301
16:19:24.062239,"0xae3a,",[UL],317
16:19:24.073732,"0xae3a,",[UL],285
16:19:24.102399,"0xae3a,",[UL],317
16:19:24.109291,"0xae3a,",[UL],1031
16:19:24.110278,"0xae3a,",[UL],149
16:19:24.122305,"0xae3a,",[UL],285
16:19:24.129231,"0xae3a,",[UL],317
16:19:24.192273,"0xae3a,",[UL],317
16:19:24.222322,"0xae3a,",[UL],317
16:19:24.382341,"0xae3a,",[UL],317
16:19:24.402335,"0xae3a,",[UL],317
16:19:24.409277,"0xae3a,",[UL],469
16:19:24.432319,"0xae3a,",[UL],317
16:19:24.462254,"0xae3a,",[UL],317
16:19:24.522329,"0xae3a,",[UL],285
16:19:24.532614,"0xae3a,",[UL],301
16:19:24.552310,"0xae3a,",[UL],301
16:19:24.582320,"0xae3a,",[UL],269
16:19:25.000000,"0xae3a,",[UL],269
16:19:26.000000,"0xae3a,",[UL],269
16:19:27.000000,"0xae3a,",[UL],269
16:19:27.102313,"0xae3a,",[UL],22
16:19:27.110887,"0xae3a,",[UL],22
16:19:27.118428,"0xae3a,",[UL],22
16:19:28.000000,"0xae3a,",[UL],22
16:19:28.632331,"0xae3a,",[UL],22
16:19:28.639304,"0xae3a,",[UL],157
16:19:28.644274,"0xae3a,",[UL],157
16:19:28.653381,"0xae3a,",[UL],157
16:19:28.656458,"0xae3a,",[UL],157
16:19:28.659380,"0xae3a,",[UL],157
16:19:28.661311,"0xae3a,",[UL],157
16:19:28.664272,"0xae3a,",[UL],0
16:19:28.669287,"0xae3a,",[UL],157
16:19:28.672472,"0xae3a,",[UL],157
16:19:28.676328,"0xae3a,",[UL],157
16:19:28.680281,"0xae3a,",[UL],157
16:19:28.685337,"0xae3a,",[UL],157
16:19:28.687502,"0xae3a,",[UL],645
16:19:28.689295,"0xae3a,",[UL],157
16:19:28.696430,"0xae3a,",[UL],157
16:19:28.699285,"0xae3a,",[UL],157
16:19:28.701461,"0xae3a,",[UL],157
16:19:28.705917,"0xae3a,",[UL],157
16:19:28.732487,"0xae3a,",[UL],317
16:19:28.747693,"0xae3a,",[UL],157
16:19:28.757896,"0xae3a,",[UL],149
16:19:28.761774,"0xae3a,",[UL],149
16:19:28.765811,"0xae3a,",[UL],149
16:19:28.780737,"0xae3a,",[UL],157
16:19:28.793012,"0xae3a,",[UL],149
16:19:28.811983,"0xae3a,",[UL],149
16:19:28.825802,"0xae3a,",[UL],149
16:19:28.872241,"0xae3a,",[UL],317
16:19:28.880400,"0xae3a,",[UL],317
16:19:29.052337,"0xae3a,",[UL],317
16:19:29.752249,"0xae3a,",[UL],317
16:19:29.769340,"0xae3a,",[UL],157
16:19:29.782272,"0xae3a,",[UL],317
16:19:30.002284,"0xae3a,",[UL],317
16:19:30.009411,"0xae3a,",[UL],389
16:19:30.252421,"0xae3a,",[UL],317
16:19:30.264286,"0xae3a,",[UL],133
16:19:30.332379,"0xae3a,",[UL],317
16:19:30.347269,"0xae3a,",[UL],149
16:19:30.413909,"0xae3a,",[UL],317
16:19:30.432521,"0xae3a,",[UL],317
16:19:30.439287,"0xae3a,",[UL],717
16:19:30.447311,"0xae3a,",[UL],0
16:19:30.451320,"0xae3a,",[UL],125
16:19:30.463340,"0xae3a,",[UL],113
16:19:30.476238,"0xae3a,",[UL],141
16:19:30.483400,"0xae3a,",[UL],133
16:19:30.484330,"0xae3a,",[UL],0
16:19:30.522246,"0xae3a,",[UL],317
16:19:30.529271,"0xae3a,",[UL],1095
16:19:30.530301,"0xae3a,",[UL],501
16:19:30.542247,"0xae3a,",[UL],217
16:19:30.722257,"0xae3a,",[UL],285
16:19:30.782277,"0xae3a,",[UL],317
16:19:30.793370,"0xae3a,",[UL],149
16:19:30.798297,"0xae3a,",[UL],157
16:19:31.000000,"0xae3a,",[UL],157
16:19:32.000000,"0xae3a,",[UL],157
16:19:32.212264,"0xae3a,",[UL],22
16:19:32.219276,"0xae3a,",[UL],157
16:19:32.242306,"0xae3a,",[UL],317
16:19:32.264187,"0xae3a,",[UL],157
16:19:32.472272,"0xae3a,",[UL],317
16:19:32.492314,"0xae3a,",[UL],317
16:19:32.499265,"0xae3a,",[UL],749
16:19:32.532274,"0xae3a,",[UL],317
16:19:32.552291,"0xae3a,",[UL],317
16:19:32.992276,"0xae3a,",[UL],317
16:19:33.000255,"0xae3a,",[UL],0
16:19:33.008289,"0xae3a,",[UL],0
16:19:33.016429,"0xae3a,",[UL],0
16:19:33.024294,"0xae3a,",[UL],317
16:19:33.122254,"0xae3a,",[UL],317
16:19:33.192255,"0xae3a,",[UL],317
16:19:33.212211,"0xae3a,",[UL],317
16:19:33.219284,"0xae3a,",[UL],549
16:19:33.222260,"0xae3a,",[UL],149
16:19:33.228500,"0xae3a,",[UL],157
16:19:33.234282,"0xae3a,",[UL],157
16:19:33.237319,"0xae3a,",[UL],157
16:19:33.240228,"0xae3a,",[UL],157
16:19:33.243408,"0xae3a,",[UL],157
16:19:33.250358,"0xae3a,",[UL],133
16:19:33.253441,"0xae3a,",[UL],157
16:19:33.261321,"0xae3a,",[UL],133
16:19:33.264257,"0xae3a,",[UL],157
16:19:33.271267,"0xae3a,",[UL],157
16:19:33.278347,"0xae3a,",[UL],1287
16:19:33.279374,"0xae3a,",[UL],157
16:19:33.286252,"0xae3a,",[UL],0
16:19:33.287382,"0xae3a,",[UL],0
16:19:33.300230,"0xae3a,",[UL],149
16:19:33.322277,"0xae3a,",[UL],161
16:19:33.344251,"0xae3a,",[UL],149
16:19:33.382476,"0xae3a,",[UL],301
16:19:33.394278,"0xae3a,",[UL],149
16:19:33.552290,"0xae3a,",[UL],317
16:19:33.559310,"0xae3a,",[UL],1191
16:19:33.560272,"0xae3a,",[UL],105
16:19:33.561307,"0xae3a,",[UL],149
16:19:33.564254,"0xae3a,",[UL],157
16:19:33.570335,"0xae3a,",[UL],157
16:19:33.576359,"0xae3a,",[UL],141
16:19:33.581305,"0xae3a,",[UL],157
16:19:33.587356,"0xae3a,",[UL],157
16:19:33.588301,"0xae3a,",[UL],1383
16:19:33.589268,"0xae3a,",[UL],157
16:19:33.602349,"0xae3a,",[UL],317
16:19:33.612241,"0xae3a,",[UL],301
16:19:33.632348,"0xae3a,",[UL],301
16:19:33.692288,"0xae3a,",[UL],301
16:19:33.704265,"0xae3a,",[UL],149
16:19:33.711274,"0xae3a,",[UL],149
16:19:33.719483,"0xae3a,",[UL],0
16:19:33.752325,"0xae3a,",[UL],269
16:19:34.182332,"0xae3a,",[UL],301
16:19:34.189306,"0xae3a,",[UL],1063
16:19:34.192283,"0xae3a,",[UL],149
16:19:34.195935,"0xae3a,",[UL],149
16:19:34.199270,"0xae3a,",[UL],149
16:19:34.200368,"0xae3a,",[UL],0
16:19:34.204275,"0xae3a,",[UL],149
16:19:34.210280,"0xae3a,",[UL],149
16:19:34.212262,"0xae3a,",[UL],0
16:19:34.214260,"0xae3a,",[UL],141
16:19:34.221311,"0xae3a,",[UL],133
16:19:34.223423,"0xae3a,",[UL],133
16:19:34.226298,"0xae3a,",[UL],141
16:19:34.228372,"0xae3a,",[UL],141
16:19:34.230395,"0xae3a,",[UL],141
16:19:34.232308,"0xae3a,",[UL],141
16:19:34.234269,"0xae3a,",[UL],141
16:19:34.235361,"0xae3a,",[UL],225
16:19:34.236253,"0xae3a,",[UL],141
16:19:34.239307,"0xae3a,",[UL],141
16:19:34.241339,"0xae3a,",[UL],141
16:19:34.243408,"0xae3a,",[UL],141
16:19:34.246615,"0xae3a,",[UL],141
16:19:34.249278,"0xae3a,",[UL],141
16:19:34.251332,"0xae3a,",[UL],141
16:19:34.253401,"0xae3a,",[UL],141
16:19:34.261304,"0xae3a,",[UL],141
16:19:34.264448,"0xae3a,",[UL],157
16:19:34.266309,"0xae3a,",[UL],141
16:19:34.269248,"0xae3a,",[UL],141
16:19:34.272321,"0xae3a,",[UL],157
16:19:34.274325,"0xae3a,",[UL],141
16:19:34.276237,"0xae3a,",[UL],141
16:19:34.281293,"0xae3a,",[UL],149
16:19:34.285398,"0xae3a,",[UL],133
16:19:34.290297,"0xae3a,",[UL],133
16:19:34.298184,"0xae3a,",[UL],1692
16:19:34.298324,"0xae3a,",[UL],469
16:19:34.362717,"0xae3a,",[UL],317
16:19:34.392278,"0xae3a,",[UL],317
16:19:34.401303,"0xae3a,",[UL],149
