time,rnti,link,tbs_dl
19:19:25.022289,"0xe566,",[DL],11
19:19:25.112122,"0xe566,",[DL],11
19:19:25.115048,"0xe566,",[DL],97
19:19:25.115112,"0xe566,",[DL],32
19:19:25.132228,"0xe566,",[DL],67
19:19:25.162170,"0xe566,",[DL],22
19:19:25.430555,"0xe566,",[DL],485
19:19:25.451637,"0xe566,",[DL],165
19:19:25.457753,"0xe566,",[DL],11
19:19:25.460584,"0xe566,",[DL],67
19:19:25.507649,"0xe566,",[DL],22
19:19:26.070654,"0xe566,",[DL],453
19:19:26.071827,"0xe566,",[DL],249
19:19:26.089740,"0xe566,",[DL],22
19:19:26.093660,"0xe566,",[DL],67
19:19:27.080576,"0xe566,",[DL],11
19:19:27.081618,"0xe566,",[DL],249
19:19:27.102587,"0xe566,",[DL],32
19:19:27.129694,"0xe566,",[DL],11
19:19:27.148647,"0xe566,",[DL],3422
19:19:27.149741,"0xe566,",[DL],871
19:19:27.150325,"0xe566,",[DL],26
19:19:27.156667,"0xe566,",[DL],3422
19:19:27.182078,"0xe566,",[DL],11
19:19:27.226039,"0xe566,",[DL],225
19:19:27.232122,"0xe566,",[DL],11
19:19:27.262199,"0xe566,",[DL],26
19:19:27.279741,"0xe566,",[DL],11
19:19:27.510640,"0xe566,",[DL],4736
19:19:27.511744,"0xe566,",[DL],357
19:19:27.527647,"0xe566,",[DL],935
19:19:27.529729,"0xe566,",[DL],22
19:19:27.579766,"0xe566,",[DL],22
19:19:28.230563,"0xe566,",[DL],11
19:19:28.231670,"0xe566,",[DL],121
19:19:28.279814,"0xe566,",[DL],22
19:19:28.362214,"0xe566,",[DL],22
19:19:28.364241,"0xe566,",[DL],193
19:19:28.406173,"0xe566,",[DL],999
19:19:28.414501,"0xe566,",[DL],775
19:19:28.440613,"0xe566,",[DL],113
19:19:28.441732,"0xe566,",[DL],67
19:19:28.448680,"0xe566,",[DL],125
19:19:28.459725,"0xe566,",[DL],22
19:19:28.466690,"0xe566,",[DL],67
19:19:28.487740,"0xe566,",[DL],125
19:19:28.497722,"0xe566,",[DL],67
19:19:28.509820,"0xe566,",[DL],22
19:19:28.592739,"0xe566,",[DL],2292
19:19:28.604197,"0xe566,",[DL],2292
19:19:28.622212,"0xe566,",[DL],22
19:19:28.672163,"0xe566,",[DL],22
19:19:28.870760,"0xe566,",[DL],113
19:19:28.896595,"0xe566,",[DL],11
19:19:29.110593,"0xe566,",[DL],11
19:19:29.111672,"0xe566,",[DL],26
19:19:29.112599,"0xe566,",[DL],26
19:19:29.113723,"0xe566,",[DL],26
19:19:29.114662,"0xe566,",[DL],26
19:19:29.115641,"0xe566,",[DL],26
19:19:29.116551,"0xe566,",[DL],11
19:19:29.117653,"0xe566,",[DL],11
19:19:29.118599,"0xe566,",[DL],11
19:19:29.119776,"0xe566,",[DL],11
19:19:29.120563,"0xe566,",[DL],11
19:19:29.121636,"0xe566,",[DL],11
19:19:29.122561,"0xe566,",[DL],11
19:19:29.123625,"0xe566,",[DL],11
19:19:29.124715,"0xe566,",[DL],11
19:19:29.125624,"0xe566,",[DL],11
19:19:29.126628,"0xe566,",[DL],11
19:19:29.127620,"0xe566,",[DL],11
19:19:29.128770,"0xe566,",[DL],11
19:19:29.129665,"0xe566,",[DL],11
19:19:29.130792,"0xe566,",[DL],11
19:19:29.131661,"0xe566,",[DL],11
19:19:29.132605,"0xe566,",[DL],11
19:19:29.133588,"0xe566,",[DL],11
19:19:29.134663,"0xe566,",[DL],11
19:19:29.135578,"0xe566,",[DL],11
19:19:29.136572,"0xe566,",[DL],11
19:19:29.137738,"0xe566,",[DL],11
19:19:29.138587,"0xe566,",[DL],11
19:19:29.139717,"0xe566,",[DL],11
19:19:29.140602,"0xe566,",[DL],11
19:19:29.141685,"0xe566,",[DL],11
19:19:29.142625,"0xe566,",[DL],11
19:19:29.143659,"0xe566,",[DL],11
19:19:29.144637,"0xe566,",[DL],11
19:19:29.145677,"0xe566,",[DL],11
19:19:29.146662,"0xe566,",[DL],11
19:19:29.147644,"0xe566,",[DL],11
19:19:29.148661,"0xe566,",[DL],11
19:19:29.150558,"0xe566,",[DL],11
19:19:29.150601,"0xe566,",[DL],11
19:19:29.151644,"0xe566,",[DL],11
19:19:29.152649,"0xe566,",[DL],11
19:19:29.153654,"0xe566,",[DL],11
19:19:29.154658,"0xe566,",[DL],11
19:19:29.155644,"0xe566,",[DL],11
19:19:29.156666,"0xe566,",[DL],11
19:19:29.157624,"0xe566,",[DL],11
19:19:29.158636,"0xe566,",[DL],11
19:19:29.159845,"0xe566,",[DL],11
19:19:29.160603,"0xe566,",[DL],11
19:19:29.161707,"0xe566,",[DL],11
19:19:29.162557,"0xe566,",[DL],11
19:19:29.163680,"0xe566,",[DL],11
19:19:29.164684,"0xe566,",[DL],11
19:19:29.165655,"0xe566,",[DL],11
19:19:29.166614,"0xe566,",[DL],11
19:19:29.167690,"0xe566,",[DL],11
19:19:29.219770,"0xe566,",[DL],22
19:19:29.222670,"0xe566,",[DL],97
19:19:29.269719,"0xe566,",[DL],22
19:19:30.000000,"0xe566,",[DL],22
19:19:30.556744,"0xe566,",[DL],11
19:19:30.565653,"0xe566,",[DL],67
19:19:30.780581,"0xe566,",[DL],209
19:19:30.781616,"0xe566,",[DL],153
19:19:30.782593,"0xe566,",[DL],53
19:19:30.783609,"0xe566,",[DL],26
19:19:30.803642,"0xe566,",[DL],32
19:19:30.815164,"0xe566,",[DL],32
19:19:30.829619,"0xe566,",[DL],11
19:19:30.851600,"0xe566,",[DL],77
19:19:30.879858,"0xe566,",[DL],11
19:19:30.911636,"0xe566,",[DL],32
19:19:30.919700,"0xe566,",[DL],32
19:19:30.929749,"0xe566,",[DL],11
19:19:30.931672,"0xe566,",[DL],32
19:19:30.937663,"0xe566,",[DL],41
19:19:30.979652,"0xe566,",[DL],11
19:19:30.991596,"0xe566,",[DL],32
19:19:30.992630,"0xe566,",[DL],32
19:19:31.000607,"0xe566,",[DL],1239
19:19:31.018694,"0xe566,",[DL],67
19:19:31.019759,"0xe566,",[DL],67
19:19:31.021676,"0xe566,",[DL],1143
19:19:31.029717,"0xe566,",[DL],22
19:19:31.031689,"0xe566,",[DL],67
19:19:31.047605,"0xe566,",[DL],153
19:19:31.055538,"0xe566,",[DL],153
19:19:31.079722,"0xe566,",[DL],11
19:19:31.129708,"0xe566,",[DL],22
19:19:31.179839,"0xe566,",[DL],22
19:19:31.217702,"0xe566,",[DL],67
19:19:31.229731,"0xe566,",[DL],22
19:19:31.319757,"0xe566,",[DL],22
19:19:31.384116,"0xe566,",[DL],85
19:19:31.399761,"0xe566,",[DL],22
19:19:31.449848,"0xe566,",[DL],22
19:19:31.590710,"0xe566,",[DL],85
19:19:31.599771,"0xe566,",[DL],11
19:19:31.602658,"0xe566,",[DL],67
19:19:31.609721,"0xe566,",[DL],4251
19:19:31.617627,"0xe566,",[DL],4251
19:19:31.634184,"0xe566,",[DL],67
19:19:31.649741,"0xe566,",[DL],11
19:19:31.658688,"0xe566,",[DL],67
19:19:31.660771,"0xe566,",[DL],3963
19:19:31.699759,"0xe566,",[DL],22
19:19:31.704142,"0xe566,",[DL],85
19:19:31.731176,"0xe566,",[DL],113
19:19:31.744148,"0xe566,",[DL],125
19:19:31.761205,"0xe566,",[DL],67
19:19:31.764114,"0xe566,",[DL],1527
19:19:31.774099,"0xe566,",[DL],2292
19:19:31.802166,"0xe566,",[DL],22
19:19:31.874159,"0xe566,",[DL],67
19:19:31.879109,"0xe566,",[DL],1692
19:19:31.887237,"0xe566,",[DL],1692
19:19:31.902306,"0xe566,",[DL],11
19:19:31.924188,"0xe566,",[DL],67
19:19:31.952191,"0xe566,",[DL],11
19:19:31.981151,"0xe566,",[DL],693
19:19:32.150623,"0xe566,",[DL],67
19:19:32.151673,"0xe566,",[DL],153
19:19:32.152785,"0xe566,",[DL],177
19:19:32.153689,"0xe566,",[DL],165
19:19:32.155668,"0xe566,",[DL],177
19:19:32.157068,"0xe566,",[DL],153
19:19:32.159103,"0xe566,",[DL],97
19:19:32.160086,"0xe566,",[DL],165
19:19:32.162193,"0xe566,",[DL],153
19:19:32.164097,"0xe566,",[DL],177
19:19:32.165039,"0xe566,",[DL],177
19:19:32.167153,"0xe566,",[DL],137
19:19:32.169116,"0xe566,",[DL],177
19:19:32.170054,"0xe566,",[DL],177
19:19:32.172101,"0xe566,",[DL],177
19:19:32.174090,"0xe566,",[DL],177
19:19:32.175117,"0xe566,",[DL],177
19:19:32.177115,"0xe566,",[DL],165
19:19:32.179094,"0xe566,",[DL],177
19:19:32.180149,"0xe566,",[DL],749
19:19:32.197207,"0xe566,",[DL],67
19:19:32.209105,"0xe566,",[DL],22
19:19:32.215219,"0xe566,",[DL],373
19:19:32.245352,"0xe566,",[DL],373
19:19:32.255060,"0xe566,",[DL],437
19:19:32.259226,"0xe566,",[DL],22
19:19:32.306687,"0xe566,",[DL],22
19:19:32.492164,"0xe566,",[DL],11
19:19:32.542308,"0xe566,",[DL],22
19:19:32.592133,"0xe566,",[DL],22
19:19:33.290779,"0xe566,",[DL],11
19:19:33.294140,"0xe566,",[DL],67
19:19:33.295307,"0xe566,",[DL],67
19:19:33.296145,"0xe566,",[DL],67
19:19:33.296683,"0xe566,",[DL],11
19:19:33.323725,"0xe566,",[DL],67
19:19:33.339825,"0xe566,",[DL],22
19:19:33.377642,"0xe566,",[DL],67
19:19:33.379690,"0xe566,",[DL],3182
19:19:33.389731,"0xe566,",[DL],22
19:19:33.439762,"0xe566,",[DL],22
19:19:33.442651,"0xe566,",[DL],67
19:19:33.443737,"0xe566,",[DL],405
19:19:33.469718,"0xe566,",[DL],67
19:19:33.489702,"0xe566,",[DL],22
19:19:33.670649,"0xe566,",[DL],3963
19:19:33.671620,"0xe566,",[DL],153
19:19:33.681702,"0xe566,",[DL],3963
19:19:33.687692,"0xe566,",[DL],3662
19:19:33.702217,"0xe566,",[DL],22
19:19:34.440718,"0xe566,",[DL],11
19:19:34.631287,"0xe566,",[DL],67
19:19:34.667134,"0xe566,",[DL],11
19:19:34.870639,"0xe566,",[DL],165
19:19:34.871690,"0xe566,",[DL],153
19:19:34.872628,"0xe566,",[DL],153
19:19:34.873650,"0xe566,",[DL],137
19:19:34.874662,"0xe566,",[DL],137
19:19:34.875644,"0xe566,",[DL],125
19:19:34.876609,"0xe566,",[DL],125
19:19:34.877611,"0xe566,",[DL],125
19:19:34.878622,"0xe566,",[DL],109
19:19:34.879692,"0xe566,",[DL],109
19:19:34.880589,"0xe566,",[DL],97
19:19:34.881578,"0xe566,",[DL],97
19:19:34.882670,"0xe566,",[DL],97
19:19:34.883579,"0xe566,",[DL],81
19:19:34.884768,"0xe566,",[DL],81
19:19:34.885583,"0xe566,",[DL],81
19:19:34.886671,"0xe566,",[DL],67
19:19:34.887580,"0xe566,",[DL],67
19:19:34.888648,"0xe566,",[DL],67
19:19:34.889637,"0xe566,",[DL],67
19:19:34.890627,"0xe566,",[DL],53
19:19:34.891603,"0xe566,",[DL],53
19:19:34.892708,"0xe566,",[DL],53
19:19:34.893640,"0xe566,",[DL],53
19:19:34.894716,"0xe566,",[DL],53
