time,rnti,link,tbs_ul
13:23:13.128227,"0x5e71,",[UL],6882
13:23:13.129250,"0x5e71,",[UL],7167
13:23:13.130425,"0x5e71,",[UL],6378
13:23:13.133316,"0x5e71,",[UL],5861
13:23:13.134423,"0x5e71,",[UL],6594
13:23:13.135614,"0x5e71,",[UL],6594
13:23:13.138172,"0x5e71,",[UL],0
13:23:13.139251,"0x5e71,",[UL],0
13:23:13.140361,"0x5e71,",[UL],6378
13:23:13.145194,"0x5e71,",[UL],0
13:23:13.243168,"0x5e71,",[UL],6378
13:23:13.244358,"0x5e71,",[UL],7407
13:23:13.245445,"0x5e71,",[UL],7407
13:23:13.248280,"0x5e71,",[UL],8324
13:23:13.249212,"0x5e71,",[UL],6378
13:23:13.250204,"0x5e71,",[UL],8324
13:23:13.253192,"0x5e71,",[UL],4587
13:23:13.254302,"0x5e71,",[UL],4251
13:23:13.255224,"0x5e71,",[UL],4251
13:23:13.258269,"0x5e71,",[UL],0
13:23:13.259347,"0x5e71,",[UL],0
13:23:13.260127,"0x5e71,",[UL],7407
13:23:13.263197,"0x5e71,",[UL],8324
13:23:13.264138,"0x5e71,",[UL],0
13:23:13.265186,"0x5e71,",[UL],0
13:23:13.268205,"0x5e71,",[UL],7407
13:23:13.269657,"0x5e71,",[UL],7407
13:23:13.270291,"0x5e71,",[UL],7407
13:23:13.273195,"0x5e71,",[UL],6882
13:23:13.274199,"0x5e71,",[UL],7407
13:23:13.275152,"0x5e71,",[UL],7407
13:23:13.278290,"0x5e71,",[UL],0
13:23:13.279327,"0x5e71,",[UL],0
13:23:13.280318,"0x5e71,",[UL],7167
13:23:13.283214,"0x5e71,",[UL],6378
13:23:13.284164,"0x5e71,",[UL],6378
13:23:13.285217,"0x5e71,",[UL],7167
13:23:13.288167,"0x5e71,",[UL],4395
13:23:13.289193,"0x5e71,",[UL],5072
13:23:13.290283,"0x5e71,",[UL],7167
13:23:13.293184,"0x5e71,",[UL],6378
13:23:13.294417,"0x5e71,",[UL],5669
13:23:13.297550,"0x5e71,",[UL],277
13:23:13.356217,"0x5e71,",[UL],373
13:23:13.396175,"0x5e71,",[UL],373
13:23:13.403201,"0x5e71,",[UL],7167
13:23:13.405815,"0x5e71,",[UL],7167
13:23:13.406266,"0x5e71,",[UL],6378
13:23:13.408277,"0x5e71,",[UL],7407
13:23:13.410183,"0x5e71,",[UL],7167
13:23:13.411219,"0x5e71,",[UL],6378
13:23:13.413197,"0x5e71,",[UL],6882
13:23:13.415260,"0x5e71,",[UL],7407
13:23:13.416165,"0x5e71,",[UL],7407
13:23:13.418283,"0x5e71,",[UL],7407
13:23:13.420274,"0x5e71,",[UL],7407
13:23:13.421386,"0x5e71,",[UL],7407
13:23:13.423424,"0x5e71,",[UL],8324
13:23:13.425530,"0x5e71,",[UL],8324
