time,rnti,link,tbs_ul
17:58:16.065065,"0xbfab,",[UL],317
17:58:16.085214,"0xbfab,",[UL],317
17:58:16.093069,"0xbfab,",[UL],0
17:58:16.105106,"0xbfab,",[UL],317
17:58:16.125100,"0xbfab,",[UL],285
17:58:16.145065,"0xbfab,",[UL],317
17:58:16.162536,"0xbfab,",[UL],317
17:58:16.170527,"0xbfab,",[UL],0
17:58:16.185112,"0xbfab,",[UL],249
17:58:16.212030,"0xbfab,",[UL],453
17:58:16.252100,"0xbfab,",[UL],573
17:58:16.282688,"0xbfab,",[UL],317
17:58:16.302349,"0xbfab,",[UL],301
17:58:16.324993,"0xbfab,",[UL],249
17:58:16.363063,"0xbfab,",[UL],301
17:58:17.000000,"0xbfab,",[UL],301
17:58:18.000000,"0xbfab,",[UL],301
17:58:18.034724,"0xbfab,",[UL],65
17:58:18.042790,"0xbfab,",[UL],65
17:58:18.050710,"0xbfab,",[UL],65
17:58:18.056203,"0xbfab,",[UL],65
17:58:18.064061,"0xbfab,",[UL],65
17:58:18.081147,"0xbfab,",[UL],65
17:58:18.089042,"0xbfab,",[UL],42
17:58:18.103054,"0xbfab,",[UL],65
17:58:18.119123,"0xbfab,",[UL],65
17:58:18.127110,"0xbfab,",[UL],65
17:58:18.151994,"0xbfab,",[UL],75
17:58:18.160180,"0xbfab,",[UL],75
17:58:18.307893,"0xbfab,",[UL],15
17:58:18.315779,"0xbfab,",[UL],15
17:58:18.323695,"0xbfab,",[UL],15
17:58:18.331823,"0xbfab,",[UL],15
17:58:18.339698,"0xbfab,",[UL],15
17:58:18.438868,"0xbfab,",[UL],93
17:58:18.467615,"0xbfab,",[UL],11
17:58:18.514645,"0xbfab,",[UL],533
17:58:18.521719,"0xbfab,",[UL],157
17:58:18.569137,"0xbfab,",[UL],113
17:58:18.584066,"0xbfab,",[UL],141
17:58:18.825150,"0xbfab,",[UL],317
17:58:18.845365,"0xbfab,",[UL],233
17:58:18.867754,"0xbfab,",[UL],317
17:58:18.885130,"0xbfab,",[UL],269
17:58:18.928250,"0xbfab,",[UL],193
17:58:18.934356,"0xbfab,",[UL],55
17:58:18.935776,"0xbfab,",[UL],935
17:58:18.965259,"0xbfab,",[UL],301
17:58:19.365201,"0xbfab,",[UL],161
17:58:19.407764,"0xbfab,",[UL],161
