time,rnti,tbs_dl,tbs_ul,series_id
17:51:15.000000,"0x3ae4,",11.0,22.0,198.0
17:51:15.000000,"0x3ae4,",0.0,22.0,198.0
17:51:16.000000,"0x3ae4,",11.0,22.0,198.0
17:51:16.000000,"0x3ae4,",0.0,22.0,198.0
17:51:17.000000,"0x3ae4,",11.0,22.0,198.0
17:51:17.000000,"0x3ae4,",0.0,22.0,198.0
17:51:18.000000,"0x3ae4,",11.0,22.0,198.0
17:51:18.000000,"0x3ae4,",0.0,22.0,198.0
17:51:19.000000,"0x3ae4,",11.0,22.0,198.0
17:51:19.000000,"0x3ae4,",0.0,22.0,198.0
17:51:20.000000,"0x3ae4,",11.0,22.0,198.0
17:51:20.000000,"0x3ae4,",0.0,22.0,198.0
17:51:21.000000,"0x3ae4,",11.0,22.0,198.0
17:51:21.000000,"0x3ae4,",0.0,22.0,198.0
17:51:22.000000,"0x3ae4,",11.0,22.0,198.0
17:51:22.000000,"0x3ae4,",0.0,22.0,198.0
17:51:23.000000,"0x3ae4,",11.0,22.0,198.0
17:51:23.000000,"0x3ae4,",0.0,22.0,198.0
17:51:25.000000,"0x3ae4,",11.0,22.0,199.0
17:51:25.000000,"0x3ae4,",0.0,22.0,199.0
17:51:26.000000,"0x3ae4,",11.0,22.0,199.0
